t	x	u
7.100000	0.500000	3.601360
7.100000	0.600000	4.321503
7.100000	0.700000	5.041662
7.100000	0.800000	5.761836
7.100000	0.900000	6.482029
7.100000	1.000000	7.202243
7.100000	1.100000	7.922479
7.100000	1.200000	8.642739
7.200000	0.000000	0.000747
7.200000	0.100000	0.730825
7.200000	0.200000	1.460912
7.200000	0.300000	2.191008
7.200000	0.400000	2.921114
7.200000	0.500000	3.651231
7.200000	0.600000	4.381360
7.200000	0.700000	5.111503
7.200000	0.800000	5.841662
7.200000	0.900000	6.571836
7.200000	1.000000	7.302029
7.200000	1.100000	8.032243
7.200000	1.200000	8.762479
7.300000	0.000000	0.000676
7.300000	0.100000	0.740747
7.300000	0.200000	1.480825
7.300000	0.300000	2.220912
7.300000	0.400000	2.961008
7.300000	0.500000	3.701114
7.300000	0.600000	4.441231
7.300000	0.700000	5.181360
7.300000	0.800000	5.921503
7.300000	0.900000	6.661662
7.300000	1.000000	7.401836
7.300000	1.100000	8.142029
7.300000	1.200000	8.882243
7.400000	0.000000	0.000611
7.400000	0.100000	0.750676
7.400000	0.200000	1.500747
7.400000	0.300000	2.250825
7.400000	0.400000	3.000912
7.400000	0.500000	3.751008
7.400000	0.600000	4.501114
7.400000	0.700000	5.251231
7.400000	0.800000	6.001360
7.400000	0.900000	6.751503
7.400000	1.000000	7.501662
7.400000	1.100000	8.251836
7.400000	1.200000	9.002029
7.500000	0.000000	0.000553
7.500000	0.100000	0.760611
7.500000	0.200000	1.520676
7.500000	0.300000	2.280747
7.500000	0.400000	3.040825
7.500000	0.500000	3.800912
7.500000	0.600000	4.561008
7.500000	0.700000	5.321114
7.500000	0.800000	6.081231
7.500000	0.900000	6.841360
7.500000	1.000000	7.601503
7.500000	1.100000	8.361662
7.500000	1.200000	9.121836
7.600000	0.000000	0.000500
7.600000	0.100000	0.770553
7.600000	0.200000	1.540611
7.600000	0.300000	2.310676
7.600000	0.400000	3.080747
7.600000	0.500000	3.850825
7.600000	0.600000	4.620912
7.600000	0.700000	5.391008
7.600000	0.800000	6.161114
7.600000	0.900000	6.931231
7.600000	1.000000	7.701360
7.600000	1.100000	8.471503
7.600000	1.200000	9.241662
7.700000	0.000000	0.000453
7.700000	0.100000	0.780500
7.700000	0.200000	1.560553
7.700000	0.300000	2.340611
7.700000	0.400000	3.120676
7.700000	0.500000	3.900747
7.700000	0.600000	4.680825
7.700000	0.700000	5.460912
7.700000	0.800000	6.241008
7.700000	0.900000	7.021114
7.700000	1.000000	7.801231
7.700000	1.100000	8.581360
7.700000	1.200000	9.361503
7.800000	0.000000	0.000410
7.800000	0.100000	0.790453
7.800000	0.200000	1.580500
7.800000	0.300000	2.370553
7.800000	0.400000	3.160611
7.800000	0.500000	3.950676
7.800000	0.600000	4.740747
7.800000	0.700000	5.530825
7.800000	0.800000	6.320912
7.800000	0.900000	7.111008
7.800000	1.000000	7.901114
7.800000	1.100000	8.691231
7.800000	1.200000	9.481360
7.900000	0.000000	0.000371
7.900000	0.100000	0.800410
7.900000	0.200000	1.600453
7.900000	0.300000	2.400500
7.900000	0.400000	3.200553
7.900000	0.500000	4.000611
7.900000	0.600000	4.800676
7.900000	0.700000	5.600747
7.900000	0.800000	6.400825
7.900000	0.900000	7.200912
7.900000	1.000000	8.001008
7.900000	1.100000	8.801114
7.900000	1.200000	9.601231
8.000000	0.000000	0.000335
8.000000	0.100000	0.810371
8.000000	0.200000	1.620410
8.000000	0.300000	2.430453
8.000000	0.400000	3.240500
8.000000	0.500000	4.050553
8.000000	0.600000	4.860611
8.000000	0.700000	5.670676
8.000000	0.800000	6.480747
8.000000	0.900000	7.290825
8.000000	1.000000	8.100912
8.000000	1.100000	8.911008
8.000000	1.200000	9.721114
8.100000	0.000000	0.000304
8.100000	0.100000	0.820335
8.100000	0.200000	1.640371
8.100000	0.300000	2.460410
8.100000	0.400000	3.280453
8.100000	0.500000	4.100500
8.100000	0.600000	4.920553
8.100000	0.700000	5.740611
8.100000	0.800000	6.560676
8.100000	0.900000	7.380747
8.100000	1.000000	8.200825
8.100000	1.100000	9.020912
8.100000	1.200000	9.841008
8.200000	0.000000	0.000275
8.200000	0.100000	0.830304
8.200000	0.200000	1.660335
8.200000	0.300000	2.490371
8.200000	0.400000	3.320410
8.200000	0.500000	4.150453
8.200000	0.600000	4.980500
8.200000	0.700000	5.810553
8.200000	0.800000	6.640611
8.200000	0.900000	7.470676
8.200000	1.000000	8.300747
8.200000	1.100000	9.130825
8.200000	1.200000	9.960912
8.300000	0.000000	0.000249
8.300000	0.100000	0.840275
8.300000	0.200000	1.680304
8.300000	0.300000	2.520335
8.300000	0.400000	3.360371
8.300000	0.500000	4.200410
8.300000	0.600000	5.040453
8.300000	0.700000	5.880500
8.300000	0.800000	6.720553
8.300000	0.900000	7.560611
8.300000	1.000000	8.400676
8.300000	1.100000	9.240747
8.300000	1.200000	10.080825
8.400000	0.000000	0.000225
8.400000	0.100000	0.850249
8.400000	0.200000	1.700275
8.400000	0.300000	2.550304
8.400000	0.400000	3.400335
8.400000	0.500000	4.250371
8.400000	0.600000	5.100410
8.400000	0.700000	5.950453
8.400000	0.800000	6.800500
8.400000	0.900000	7.650553
8.400000	1.000000	8.500611
8.400000	1.100000	9.350676
8.400000	1.200000	10.200747
8.500000	0.000000	0.000203
8.500000	0.100000	0.860225
8.500000	0.200000	1.720249
8.500000	0.300000	2.580275
8.500000	0.400000	3.440304
8.500000	0.500000	4.300335
8.500000	0.600000	5.160371
8.500000	0.700000	6.020410
8.500000	0.800000	6.880453
8.500000	0.900000	7.740500
8.500000	1.000000	8.600553
8.500000	1.100000	9.460611
8.500000	1.200000	10.320676
8.600000	0.000000	0.000184
8.600000	0.100000	0.870203
8.600000	0.200000	1.740225
8.600000	0.300000	2.610249
8.600000	0.400000	3.480275
8.600000	0.500000	4.350304
8.600000	0.600000	5.220335
8.600000	0.700000	6.090371
8.600000	0.800000	6.960410
8.600000	0.900000	7.830453
8.600000	1.000000	8.700500
8.600000	1.100000	9.570553
8.600000	1.200000	10.440611
8.700000	0.000000	0.000167
8.700000	0.100000	0.880184
8.700000	0.200000	1.760203
8.700000	0.300000	2.640225
8.700000	0.400000	3.520249
8.700000	0.500000	4.400275
8.700000	0.600000	5.280304
8.700000	0.700000	6.160335
8.700000	0.800000	7.040371
8.700000	0.900000	7.920410
8.700000	1.000000	8.800453
8.700000	1.100000	9.680500
8.700000	1.200000	10.560553
8.800000	0.000000	0.000151
8.800000	0.100000	0.890167
8.800000	0.200000	1.780184
8.800000	0.300000	2.670203
8.800000	0.400000	3.560225
8.800000	0.500000	4.450249
8.800000	0.600000	5.340275
8.800000	0.700000	6.230304
8.800000	0.800000	7.120335
8.800000	0.900000	8.010371
8.800000	1.000000	8.900410
8.800000	1.100000	9.790453
8.800000	1.200000	10.680500
8.900000	0.000000	0.000136
8.900000	0.100000	0.900151
8.900000	0.200000	1.800167
8.900000	0.300000	2.700184
8.900000	0.400000	3.600203
8.900000	0.500000	4.500225
8.900000	0.600000	5.400249
8.900000	0.700000	6.300275
8.900000	0.800000	7.200304
8.900000	0.900000	8.100335
8.900000	1.000000	9.000371
8.900000	1.100000	9.900410
8.900000	1.200000	10.800453
9.000000	0.000000	0.000123
9.000000	0.100000	0.910136
9.000000	0.200000	1.820151
9.000000	0.300000	2.730167
9.000000	0.400000	3.640184
9.000000	0.500000	4.550203
9.000000	0.600000	5.460225
9.000000	0.700000	6.370249
9.000000	0.800000	7.280275
9.000000	0.900000	8.190304
9.000000	1.000000	9.100335
9.000000	1.100000	10.010371
9.000000	1.200000	10.920410
9.100000	0.000000	0.000112
9.100000	0.100000	0.920123
9.100000	0.200000	1.840136
9.100000	0.300000	2.760151
9.100000	0.400000	3.680167
9.100000	0.500000	4.600184
9.100000	0.600000	5.520203
9.100000	0.700000	6.440225
9.100000	0.800000	7.360249
9.100000	0.900000	8.280275
9.100000	1.000000	9.200304
9.100000	1.100000	10.120335
9.100000	1.200000	11.040371
9.200000	0.000000	0.000101
9.200000	0.100000	0.930112
9.200000	0.200000	1.860123
9.200000	0.300000	2.790136
9.200000	0.400000	3.720151
9.200000	0.500000	4.650167
9.200000	0.600000	5.580184
9.200000	0.700000	6.510203
9.200000	0.800000	7.440225
9.200000	0.900000	8.370249
9.200000	1.000000	9.300275
9.200000	1.100000	10.230304
9.200000	1.200000	11.160335
9.300000	0.000000	0.000091
9.300000	0.100000	0.940101
9.300000	0.200000	1.880112
9.300000	0.300000	2.820123
9.300000	0.400000	3.760136
9.300000	0.500000	4.700151
9.300000	0.600000	5.640167
9.300000	0.700000	6.580184
9.300000	0.800000	7.520203
9.300000	0.900000	8.460225
9.300000	1.000000	9.400249
9.300000	1.100000	10.340275
9.300000	1.200000	11.280304
9.400000	0.000000	0.000083
9.400000	0.100000	0.950091
9.400000	0.200000	1.900101
9.400000	0.300000	2.850112
9.400000	0.400000	3.800123
9.400000	0.500000	4.750136
9.400000	0.600000	5.700151
9.400000	0.700000	6.650167
9.400000	0.800000	7.600184
9.400000	0.900000	8.550203
9.400000	1.000000	9.500225
9.400000	1.100000	10.450249
9.400000	1.200000	11.400275
9.500000	0.000000	0.000075
9.500000	0.100000	0.960083
9.500000	0.200000	1.920091
9.500000	0.300000	2.880101
9.500000	0.400000	3.840112
9.500000	0.500000	4.800123
9.500000	0.600000	5.760136
9.500000	0.700000	6.720151
9.500000	0.800000	7.680167
9.500000	0.900000	8.640184
9.500000	1.000000	9.600203
9.500000	1.100000	10.560225
9.500000	1.200000	11.520249
9.600000	0.000000	0.000068
9.600000	0.100000	0.970075
9.600000	0.200000	1.940083
9.600000	0.300000	2.910091
9.600000	0.400000	3.880101
9.600000	0.500000	4.850112
9.600000	0.600000	5.820123
9.600000	0.700000	6.790136
9.600000	0.800000	7.760151
9.600000	0.900000	8.730167
9.600000	1.000000	9.700184
9.600000	1.100000	10.670203
9.600000	1.200000	11.640225
9.700000	0.000000	0.000061
9.700000	0.100000	0.980068
9.700000	0.200000	1.960075
9.700000	0.300000	2.940083
9.700000	0.400000	3.920091
9.700000	0.500000	4.900101
9.700000	0.600000	5.880112
9.700000	0.700000	6.860123
9.700000	0.800000	7.840136
9.700000	0.900000	8.820151
9.700000	1.000000	9.800167
9.700000	1.100000	10.780184
9.700000	1.200000	11.760203
9.800000	0.000000	0.000055
9.800000	0.100000	0.990061
9.800000	0.200000	1.980068
9.800000	0.300000	2.970075
9.800000	0.400000	3.960083
9.800000	0.500000	4.950091
9.800000	0.600000	5.940101
9.800000	0.700000	6.930112
9.800000	0.800000	7.920123
9.800000	0.900000	8.910136
9.800000	1.000000	9.900151
9.800000	1.100000	10.890167
9.800000	1.200000	11.880184
9.900000	0.000000	0.000050
9.900000	0.100000	1.000055
9.900000	0.200000	2.000061
9.900000	0.300000	3.000068
9.900000	0.400000	4.000075
9.900000	0.500000	5.000083
9.900000	0.600000	6.000091
9.900000	0.700000	7.000101
9.900000	0.800000	8.000112
9.900000	0.900000	9.000123
9.900000	1.000000	10.000136
9.900000	1.100000	11.000151
9.900000	1.200000	12.000167
0.000000	1.300000	-0.587883
0.000000	1.400000	-0.309140
0.000000	1.500000	-0.000139
0.000000	1.600000	0.308876
0.000000	1.700000	0.587658
0.000000	1.800000	0.808919
0.000000	1.900000	0.951002
0.000000	2.000000	1.000000
0.000000	2.100000	0.951117
0.000000	2.200000	0.809137
0.000000	2.300000	0.587958
0.000000	2.400000	0.309228
0.100000	1.300000	-0.669082
0.100000	1.400000	-0.437883
0.100000	1.500000	-0.149140
0.100000	1.600000	0.169861
0.100000	1.700000	0.488876
0.100000	1.800000	0.777658
0.100000	1.900000	1.008919
0.100000	2.000000	1.161002
0.100000	2.100000	1.220000
0.100000	2.200000	1.181117
0.100000	2.300000	1.049137
0.100000	2.400000	0.837958
0.200000	1.300000	-0.671088
0.200000	1.400000	-0.509082
0.200000	1.500000	-0.267883
0.200000	1.600000	0.030860
0.200000	1.700000	0.359861
0.200000	1.800000	0.688876
0.200000	1.900000	0.987658
0.200000	2.000000	1.228919
0.200000	2.100000	1.391002
0.200000	2.200000	1.460000
0.200000	2.300000	1.431117
0.200000	2.400000	1.309137
0.300000	1.300000	-0.580000
0.300000	1.400000	-0.501088
0.300000	1.500000	-0.329082
0.300000	1.600000	-0.077883
0.300000	1.700000	0.230860
0.300000	1.800000	0.569861
0.300000	1.900000	0.908876
0.300000	2.000000	1.217658
0.300000	2.100000	1.468919
0.300000	2.200000	1.641002
0.300000	2.300000	1.720000
0.300000	2.400000	1.701117
0.400000	1.300000	-0.391031
0.400000	1.400000	-0.400000
0.400000	1.500000	-0.311088
0.400000	1.600000	-0.129082
0.400000	1.700000	0.132117
0.400000	1.800000	0.450860
0.400000	1.900000	0.799861
0.400000	2.000000	1.148876
0.400000	2.100000	1.467658
0.400000	2.200000	1.728919
0.400000	2.300000	1.911002
0.400000	2.400000	2.000000
0.500000	1.300000	-0.108973
0.500000	1.400000	-0.201031
0.500000	1.500000	-0.200000
0.500000	1.600000	-0.101088
0.500000	1.700000	0.090918
0.500000	1.800000	0.362117
0.500000	1.900000	0.690860
0.500000	2.000000	1.049861
0.500000	2.100000	1.408876
0.500000	2.200000	1.737658
0.500000	2.300000	2.008919
0.500000	2.400000	2.201002
0.600000	1.300000	0.252267
0.600000	1.400000	0.091027
0.600000	1.500000	0.008969
0.600000	1.600000	0.020000
0.600000	1.700000	0.128912
0.600000	1.800000	0.330918
0.600000	1.900000	0.612117
0.600000	2.000000	0.950860
0.600000	2.100000	1.319861
0.600000	2.200000	1.688876
0.600000	2.300000	2.027658
0.600000	2.400000	2.308919
0.700000	1.300000	0.671036
0.700000	1.400000	0.462267
0.700000	1.500000	0.311027
0.700000	1.600000	0.238969
0.700000	1.700000	0.260000
0.700000	1.800000	0.378912
0.700000	1.900000	0.590918
0.700000	2.000000	0.882117
0.700000	2.100000	1.230860
0.700000	2.200000	1.609861
0.700000	2.300000	1.988876
0.700000	2.400000	2.337658
0.800000	1.300000	1.120046
0.800000	1.400000	0.891036
0.800000	1.500000	0.692267
0.800000	1.600000	0.551027
0.800000	1.700000	0.488969
0.800000	1.800000	0.520000
0.800000	1.900000	0.648912
0.800000	2.000000	0.870918
0.800000	2.100000	1.172117
0.800000	2.200000	1.530860
0.800000	2.300000	1.919861
0.800000	2.400000	2.308876
0.900000	1.300000	1.569052
0.900000	1.400000	1.350046
0.900000	1.500000	1.131036
0.900000	1.600000	0.942267
0.900000	1.700000	0.811027
0.900000	1.800000	0.758969
0.900000	1.900000	0.800000
0.900000	2.000000	0.938912
0.900000	2.100000	1.170918
0.900000	2.200000	1.482117
0.900000	2.300000	1.850860
0.900000	2.400000	2.249861
1.000000	1.300000	1.987808
1.000000	1.400000	1.809052
1.000000	1.500000	1.600046
1.000000	1.600000	1.391036
1.000000	1.700000	1.212267
1.000000	1.800000	1.091027
1.000000	1.900000	1.048969
1.000000	2.000000	1.100000
1.000000	2.100000	1.248912
1.000000	2.200000	1.490918
1.000000	2.300000	1.812117
1.000000	2.400000	2.190860
1.100000	1.300000	2.349028
1.100000	1.400000	2.237808
1.100000	1.500000	2.069052
1.100000	1.600000	1.870046
1.100000	1.700000	1.671036
1.100000	1.800000	1.502267
1.100000	1.900000	1.391027
1.100000	2.000000	1.358969
1.100000	2.100000	1.420000
1.100000	2.200000	1.578912
1.100000	2.300000	1.830918
1.100000	2.400000	2.162117
1.200000	1.300000	2.631059
1.200000	1.400000	2.609028
1.200000	1.500000	2.507808
1.200000	1.600000	2.349052
1.200000	1.700000	2.160046
1.200000	1.800000	1.971036
1.200000	1.900000	1.812267
1.200000	2.000000	1.711027
1.200000	2.100000	1.688969
1.200000	2.200000	1.760000
1.200000	2.300000	1.928912
1.200000	2.400000	2.190918
1.300000	1.300000	2.820000
1.300000	1.400000	2.901059
1.300000	1.500000	2.889028
1.300000	1.600000	2.797808
1.300000	1.700000	2.649052
1.300000	1.800000	2.470046
1.300000	1.900000	2.291036
1.300000	2.000000	2.142267
1.300000	2.100000	2.051027
1.300000	2.200000	2.038969
1.300000	2.300000	2.120000
1.300000	2.400000	2.298912
1.400000	1.300000	2.854837
1.400000	1.400000	3.100000
1.400000	1.500000	3.191059
1.400000	1.600000	3.189028
1.400000	1.700000	3.107808
1.400000	1.800000	2.969052
1.400000	1.900000	2.800046
1.400000	2.000000	2.631036
1.400000	2.100000	2.492267
1.400000	2.200000	2.411027
1.400000	2.300000	2.408969
1.400000	2.400000	2.500000
1.500000	1.300000	2.898731
1.500000	1.400000	3.144837
1.500000	1.500000	3.400000
1.500000	1.600000	3.501059
1.500000	1.700000	3.509028
1.500000	1.800000	3.437808
1.500000	1.900000	3.309052
1.500000	2.000000	3.150046
1.500000	2.100000	2.991036
1.500000	2.200000	2.862267
1.500000	2.300000	2.791027
1.500000	2.400000	2.798969
1.600000	1.300000	2.950818
1.600000	1.400000	3.198731
1.600000	1.500000	3.454837
1.600000	1.600000	3.720000
1.600000	1.700000	3.831059
1.600000	1.800000	3.849028
1.600000	1.900000	3.787808
1.600000	2.000000	3.669052
1.600000	2.100000	3.520046
1.600000	2.200000	3.371036
1.600000	2.300000	3.252267
1.600000	2.400000	3.191027
1.700000	1.300000	3.010320
1.700000	1.400000	3.260818
1.700000	1.500000	3.518731
1.700000	1.600000	3.784837
1.700000	1.700000	4.060000
1.700000	1.800000	4.181059
1.700000	1.900000	4.209028
1.700000	2.000000	4.157808
1.700000	2.100000	4.049052
1.700000	2.200000	3.910046
1.700000	2.300000	3.771036
1.700000	2.400000	3.662267
1.800000	1.300000	3.076531
1.800000	1.400000	3.330320
1.800000	1.500000	3.590818
1.800000	1.600000	3.858731
1.800000	1.700000	4.134837
1.800000	1.800000	4.420000
1.800000	1.900000	4.551059
1.800000	2.000000	4.589028
1.800000	2.100000	4.547808
1.800000	2.200000	4.449052
1.800000	2.300000	4.320046
1.800000	2.400000	4.191036
1.900000	1.300000	3.148812
1.900000	1.400000	3.406531
1.900000	1.500000	3.670320
1.900000	1.600000	3.940818
1.900000	1.700000	4.218731
1.900000	1.800000	4.504837
1.900000	1.900000	4.800000
1.900000	2.000000	4.941059
1.900000	2.100000	4.989028
1.900000	2.200000	4.957808
1.900000	2.300000	4.869052
1.900000	2.400000	4.750046
2.000000	1.300000	3.226585
2.000000	1.400000	3.488812
2.000000	1.500000	3.756531
2.000000	1.600000	4.030320
2.000000	1.700000	4.310818
2.000000	1.800000	4.598731
2.000000	1.900000	4.894837
2.000000	2.000000	5.200000
2.000000	2.100000	5.351059
2.000000	2.200000	5.409028
2.000000	2.300000	5.387808
2.000000	2.400000	5.309052
2.100000	1.300000	3.309329
2.100000	1.400000	3.576585
2.100000	1.500000	3.848812
2.100000	1.600000	4.126531
2.100000	1.700000	4.410320
2.100000	1.800000	4.700818
2.100000	1.900000	4.998731
2.100000	2.000000	5.304837
2.100000	2.100000	5.620000
2.100000	2.200000	5.781059
2.100000	2.300000	5.849028
2.100000	2.400000	5.837808
2.200000	1.300000	3.396570
2.200000	1.400000	3.669329
2.200000	1.500000	3.946585
2.200000	1.600000	4.228812
2.200000	1.700000	4.516531
2.200000	1.800000	4.810320
2.200000	1.900000	5.110818
2.200000	2.000000	5.418731
2.200000	2.100000	5.734837
2.200000	2.200000	6.060000
2.200000	2.300000	6.231059
2.200000	2.400000	6.309028
2.300000	1.300000	3.487879
2.300000	1.400000	3.766570
2.300000	1.500000	4.049329
2.300000	1.600000	4.336585
2.300000	1.700000	4.628812
2.300000	1.800000	4.926531
2.300000	1.900000	5.230320
2.300000	2.000000	5.540818
2.300000	2.100000	5.858731
2.300000	2.200000	6.184837
2.300000	2.300000	6.520000
2.300000	2.400000	6.701059
2.400000	1.300000	3.582871
2.400000	1.400000	3.867879
2.400000	1.500000	4.156570
2.400000	1.600000	4.449329
2.400000	1.700000	4.746585
2.400000	1.800000	5.048812
2.400000	1.900000	5.356531
2.400000	2.000000	5.670320
2.400000	2.100000	5.990818
2.400000	2.200000	6.318731
2.400000	2.300000	6.654837
2.400000	2.400000	7.000000
2.500000	1.300000	3.681194
2.500000	1.400000	3.972871
2.500000	1.500000	4.267879
2.500000	1.600000	4.566570
2.500000	1.700000	4.869329
2.500000	1.800000	5.176585
2.500000	1.900000	5.488812
2.500000	2.000000	5.806531
2.500000	2.100000	6.130320
2.500000	2.200000	6.460818
2.500000	2.300000	6.798731
2.500000	2.400000	7.144837
2.600000	1.300000	3.782532
2.600000	1.400000	4.081194
2.600000	1.500000	4.382871
2.600000	1.600000	4.687879
2.600000	1.700000	4.996570
2.600000	1.800000	5.309329
2.600000	1.900000	5.626585
2.600000	2.000000	5.948812
2.600000	2.100000	6.276531
2.600000	2.200000	6.610320
2.600000	2.300000	6.950818
2.600000	2.400000	7.298731
2.700000	1.300000	3.886597
2.700000	1.400000	4.192532
2.700000	1.500000	4.501194
2.700000	1.600000	4.812871
2.700000	1.700000	5.127879
2.700000	1.800000	5.446570
2.700000	1.900000	5.769329
2.700000	2.000000	6.096585
2.700000	2.100000	6.428812
2.700000	2.200000	6.766531
2.700000	2.300000	7.110320
2.700000	2.400000	7.460818
2.800000	1.300000	3.993130
2.800000	1.400000	4.306597
2.800000	1.500000	4.622532
2.800000	1.600000	4.941194
2.800000	1.700000	5.262871
2.800000	1.800000	5.587879
2.800000	1.900000	5.916570
2.800000	2.000000	6.249329
2.800000	2.100000	6.586585
2.800000	2.200000	6.928812
2.800000	2.300000	7.276531
2.800000	2.400000	7.630320
2.900000	1.300000	4.101897
2.900000	1.400000	4.423130
2.900000	1.500000	4.746597
2.900000	1.600000	5.072532
2.900000	1.700000	5.401194
2.900000	1.800000	5.732871
2.900000	1.900000	6.067879
2.900000	2.000000	6.406570
2.900000	2.100000	6.749329
2.900000	2.200000	7.096585
2.900000	2.300000	7.448812
2.900000	2.400000	7.806531
3.000000	1.300000	4.212684
3.000000	1.400000	4.541897
3.000000	1.500000	4.873130
3.000000	1.600000	5.206597
